"Data Source","World Development Indicators",

"Last Updated Date","2025-06-05",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Algeria","DZA","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.156","24.901","26.653","28.044","32.029","28.322","25.322","26.782","28.523","29.778","27.229","25.726","23.44","17.557","14.94","11.763","12.853","10.165","8.62","8.172","8.507","9.706","8.431","9.039","10.028","8.408","10.08","10.215","10.337","12.026","11.638","10.39","9.79","9.526",
"East Asia & Pacific (excluding high income)","EAP","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.55614667111659","2.55147952735501","2.81813291285589","3.11158185280744","3.19517710570328","3.30966063958508","3.41221416194469","3.60686574645712","3.71555080567812","3.66452741088551","4.05603347891949","4.42899664790736","4.66323331456413","4.6491732907811","4.73260428042983","4.64425059974532","4.59964058948756","4.75230160705274","4.75305470625762","4.45541437190433","4.43062765439495","4.3721399715303","4.39695420016347","4.40176642855154","4.4692651757139","4.39887534741155","4.2524577760442","4.13084283727024","4.23006910327182","4.73060512825525","4.49916661553637","4.58733301978148","4.3090056220059","4.21458788139778",
"Early-demographic dividend","EAR","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.19291281455407","6.29960694275693","6.42983880442985","6.56937697144014","6.74345511838991","6.58910169102395","6.42532522485467","6.58051409346894","6.76409871160394","6.75931719858199","6.82654701443205","7.06079115308601","6.90330317679865","6.69495816638203","6.63162417381324","6.42786217424008","6.37354815187931","6.40457293380446","6.56776031846269","6.38161701238202","6.33450588626133","6.45827346040011","6.41311320058077","6.35291083457588","6.46252627271287","6.4276496221588","6.42579474741582","6.50957607634565","6.0584147190262","7.30542836566486","6.56809924728606","5.34516589328415","4.86545653386375","4.85272146984368",
"East Asia & Pacific","EAS","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.58610705857907","2.60911554580955","2.87759214190785","3.13872557807517","3.21097140320427","3.34126374974311","3.44040055402268","3.78369707490445","3.91420825526798","3.80509006364275","4.18188809395054","4.53088993158405","4.72808744197","4.66407352434603","4.70656269367568","4.60248138052356","4.52426414003482","4.66913891369","4.79783879790948","4.51846818272375","4.43580511751656","4.36261629746783","4.37180906223621","4.35002907482297","4.41102442486942","4.33615698091672","4.18040114513398","4.05219257380281","4.12844306633216","4.63255738953838","4.40392931305599","4.42471791035005","4.17348664603399","4.09305773919633",
"Europe & Central Asia (excluding high income)","ECA","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.78077877492294","5.57111893543737","6.04853577167894","7.14108382401939","8.38259923140953","9.52032903884436","9.45369619102692","10.3614155066198","10.8177683102068","10.1051897387288","10.3378042606216","10.6216114550432","10.2561931262346","10.0151222975325","9.4895992258414","9.02560360522088","8.60916232200839","8.6138779495825","10.6793460845925","9.77398663958077","9.05549431787597","8.69382070759676","8.61811307806527","9.14713067238887","8.98984697691349","9.13686400544244","8.95593868051017","8.50631231798033","8.92206663031304","9.1659055796245","8.52539097501591","7.15489787869099","6.53612976295064","6.13923601624927",
"Europe & Central Asia","ECS","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.33973124903408","7.01252674271926","8.20504012137775","9.13861183890908","9.28955628073275","9.63142873270342","9.78277452114195","9.8829185464202","9.85030300790945","8.96751272588149","8.56914463442678","8.73171343586453","8.82613699931911","8.76457076553725","8.3854584504307","7.84387286819407","6.99882981692748","6.9917623665917","9.31524749410145","9.28272540253529","8.93683321280021","9.1439450691262","9.33932632785305","9.0243729121251","8.59180915462639","8.08945185891897","7.45413352620726","6.80261335199612","6.556993195589","7.03973716304772","6.71843636226474","5.61700719705053","5.33564486220936","5.11775575888157",
"Ecuador","ECU","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.458","3.423","3.482","3.482","3.478","3.488","3.49","3.436","3.695","3.851","3.658","4.396","5.358","4.538","3.181","3.021","2.642","3.21","3.787","3.533","2.938","2.86","2.712","3.066","3.018","3.721","3.064","2.924","3.259","5.289","3.689","3.269","2.923","4.111",
"Egypt, Arab Rep.","EGY","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.744","6.307","7.455","7.259","7.329","6.278","5.193","4.891","4.902","5.085","5.613","6.29","7.531","5.863","7.212","6.637","5.777","5.487","4.996","4.733","8.721","9.196","9.766","9.697","9.341","8.83","8.159","6.767","4.747","5.925","5.569","4.987","4.972","4.885",
"Euro area","EMU","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.56274526020393","7.12545118518337","9.07272863702521","10.0984666059366","9.62429564421277","9.94866057691313","10.0095086229127","9.50529099718217","8.8388122788962","7.96221694000782","7.23324550113436","7.62820628925173","8.10641045348723","8.39654604029629","8.24125838540123","7.48726051474278","6.69728715532893","6.85736181466222","9.44958546016939","9.9940898354612","10.0453195637921","11.2526215918192","11.9156847444318","11.4605255458015","10.7200743354697","9.73764294651292","8.74548030607885","7.82593059627137","7.20382293993045","7.53256310139113","7.3920749594961","6.3818815373111","6.2340758179574","6.08410633110595",
"Eritrea","ERI","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.635","4.786","4.868","4.907","4.781","4.713","4.811","4.91","5.014","5.075","5.023","5.023","4.941","4.827","4.799","4.78","4.79","4.744","4.786","4.842","4.79","4.703","4.68","4.736","4.881","4.93","5.014","4.982","4.996","5.539","5.551","5.071","4.943","4.92",
"Spain","ESP","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.013","13.502","18.413","19.826","17.891","17.591","16.127","13.672","10.795","9.497","7.356","7.868","8.281","8.337","7.137","6.357","6.417","10.059","17.646","19.568","21.046","24.584","25.605","23.604","20.782","18.132","15.667","13.729","12.46","13.882","13.065","11.286","10.672","9.892",
"Estonia","EST","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.415","3.875","6.458","7.227","10.383","10.549","11.144","10.432","12.905","15.017","13.036","11.311","12.14","11.619","9.146","6.234","5.381","5.757","16.661","19.263","13.057","10.908","9.087","7.857","6.496","7.561","6.34","5.56","4.125","7.13","6.782","6.066","6.123","7.244",
"Ethiopia","ETH","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.127","3.245","3.098","2.961","2.712","2.655","2.591","2.635","2.654","2.509","2.278","2.208","2.178","2.02","1.829","1.716","1.716","1.709","1.708","1.686","1.669","1.655","1.655","1.723","1.774","1.846","1.917","2.013","2.091","2.98","2.938","2.443","2.436","2.443",
"European Union","EUU","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.14451461585489","7.76080197265824","9.50643823321846","10.1749949007483","9.62409546619525","9.73102349560853","9.56776014370765","9.09793150219368","8.92064112020061","8.41459218773428","8.15347140108253","8.65705939389848","8.91172388303921","9.12151143371383","8.80493835787275","7.87003787570821","6.79000975151032","6.65357328682598","9.07031881984797","9.74196722843554","9.72835454176972","10.7201193526334","11.2420393117748","10.6600994027758","9.88605089172282","8.89034850080453","7.88200897972423","6.99684443869806","6.41041264069205","6.7902850130162","6.73518493750606","5.84564797576743","5.75910767639257","5.64156343156114",
"Fragile and conflict affected situations","FCS","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.89565784042676","4.87078160322678","4.91589130399402","4.92513894564634","5.33573701087662","5.52061386247344","5.5961665164291","5.78633065291371","5.99928129816066","5.99507923793881","5.89586800927571","5.83975474656473","5.68282517162133","5.51444286659283","5.22628194949581","5.06273951249186","4.99211847354373","5.05697418297663","5.0449198517329","5.0929195898698","5.08791097434705","5.20345098536974","5.2182005685789","5.39175363126925","5.49555844547802","5.6699363718326","5.88113352508721","5.87436562706081","5.8745901380711","6.52066851252303","6.45776931920174","5.26496029110123","5.04850394395216","4.90044730696658",
"Finland","FIN","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.814","13.328","17.783","17.802","17.776","15.587","14.78","12.883","11.005","10.354","9.861","10.655","10.956","10.157","9.557","8.749","6.539","6.072","8.884","9.091","8.402","8.278","8.821","9.325","9.874","9.036","8.871","7.419","7.175","8.01","8.138","7.047","7.846","9.002",
"Fiji","FJI","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.015","4.032","4.076","3.995","4.038","4.014","4.102","4.124","4.088","4.091","4.091","4.161","4.139","4.11","3.326","3.463","3.672","3.823","4.018","4.14","4.289","4.149","4.024","3.89","3.764","3.698","3.701","3.709","3.741","4.031","4.056","3.802","3.694","3.683",
"France","FRA","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.176","8.106","9.628","11.039","9.991","10.598","11.023","10.366","10.363","8.543","7.004","7.775","7.589","8.079","8.035","8.084","7.482","6.911","8.908","8.945","8.79","9.726","10.039","10.518","10.792","10.245","9.442","8.982","8.475","8.064","7.971","7.469","7.457","7.398",
"Faroe Islands","FRO","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.403","18.879","18.938","18.543","17.73","17.251","16.681","16.236","16.176","15.923","15.434","14.605","13.94","13.448","12.824","13.32","13.508","14.046","14.311","14.633","14.311","14.165","14.223","14.321","14.373","14.494","14.624","14.728","14.667","15.467","15.416","14.663","14.566","14.305",
"United Kingdom","GBR","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.441","11.615","12.411","11.455","10.116","9.703","8.11","6.893","6.785","6.141","5.185","5.61","5.433","4.938","5.253","5.768","5.601","6.174","8.63","8.741","8.798","8.782","8.22","6.661","5.669","5.001","4.567","4.188","3.793","4.76","5.04","3.871","4.279","4.43",
"Georgia","GEO","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.838","5.678","5.679","8.837","7.995","12.095","12.093","15.279","15.354","11.108","11.641","14.039","11.481","13.413","14.853","15.29","13.923","18.115","22.121","22.512","21.575","20.771","22.147","19.971","18.758","20.049","15.005","13.955","12.828","13.088","13.146","12.928","12.806","12.717",
"Ghana","GHA","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.46","3.779","4.378","5.08","5.717","6.372","6.979","7.596","9.452","10.183","9.332","8.426","7.452","6.489","5.552","4.635","4.782","4.789","4.945","4.938","3.871","2.872","1.985","4.415","7.018","5.292","3.261","3.102","2.967","3.119","3.144","2.754","2.734","2.684",
"Gibraltar","GIB","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.68","5.709","5.672","5.609","5.547","5.569","5.513","5.552","5.578","5.694","5.694","5.635","5.667","5.704","5.783","5.766","5.548","5.482","5.567","5.641","5.563","5.255","5.281","5.351","5.433","5.145","4.89","4.797","4.986","6.098","5.841","5.233","5.209","5.206",
"Gambia, The","GMB","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.327","7.411","7.434","7.533","7.617","7.645","7.495","7.418","7.288","7.267","7.197","7.505","7.457","7.412","7.408","7.652","7.785","7.513","7.294","7.21","7.684","7.728","7.404","6.8","6.415","6.022","5.465","5.005","5.363","6.909","7.207","6.781","7.134","7.141",
"Guinea-Bissau","GNB","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.317","3.388","3.444","3.472","3.426","3.299","3.257","3.725","3.899","3.92","3.453","3.484","3.557","3.55","3.475","3.452","3.446","3.463","3.45","3.433","3.367","3.44","3.461","3.568","3.456","3.417","3.352","3.423","2.805","3.553","3.806","3.389","3.367","3.29",
"Equatorial Guinea","GNQ","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.723","6.917","7.071","7.16","7.188","7.222","7.254","7.299","7.369","7.382","7.327","7.349","7.306","7.216","7.155","7.073","7.035","6.997","7.092","7.191","7.177","7.117","7.083","7.125","7.27","7.322","7.428","7.425","7.493","8.22","8.33","7.803","7.692","7.125",
"Greece","GRC","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.678","5.563","6.656","6.574","6.736","6.4","6.791","7.889","8.032","7.435","7.187","6.784","6.251","6.67","6.261","5.572","5.197","5.111","6.905","10.029","15.2","21.791","24.639","23.712","21.715","19.826","17.697","15.262","13.704","13.207","11.268","9.257","8.446","7.811",
"Grenada","GRD","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.381","2.336","2.295","2.277","2.271","2.318","2.302","2.3","2.258","2.294","2.429","2.431","2.489","2.758","2.85","2.738","2.614","2.665","3.01","3.312","2.899","2.383","2.688","2.378","2.005","2.135","1.948","2.026","1.84","2.588","1.821","2.21","1.997","1.882",
"Guam","GUM","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.589","3.926","5.771","8.053","8.468","8.963","10.547","8.501","15.416","17.021","14.732","12.714","10.347","7.658","6.427","7.27","7.149","8.092","8.874","7.301","11.308","12.717","11.988","7.923","7.194","5.631","5.65","5.683","5.634","6.583","6.292","5.691","5.595","5.839",
"Guyana","GUY","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.478","10.312","10.111","10.04","10.067","10.047","10.068","10.174","10.248","10.375","10.272","10.285","10.05","9.841","9.677","9.348","9.479","9.643","9.904","10.198","10.364","10.56","10.795","11.096","11.426","11.653","11.836","12.004","12.146","14.351","13.564","10.969","10.975","8.969",
"High income","HIC","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.18484172129826","6.73547257211151","7.33699791070718","7.52310999518697","7.24325418538799","7.29468001889738","7.26216179072542","7.33278812285948","7.26293328305382","6.60418042335549","6.5929874839735","6.97873422601754","7.14340283766512","6.87149356483112","6.48485913190797","6.02892100583618","5.47294363512308","5.79076044393549","8.27242925908025","8.35370725169724","7.79498498964045","7.62202219080425","7.55833741613225","6.90094665810801","6.40558673625354","5.94013869269951","5.40051056286063","4.89975965142114","4.57634428732834","6.17405131101082","5.36361716617079","4.27356669249086","4.19071045298229","4.24912631630176",
"Hong Kong SAR, China","HKG","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.927","2.001","1.971","2.023","3.4","3.118","2.316","4.958","7.068","5.569","6.011","8.357","9.176","7.696","6.539","5.647","4.556","4.069","6.09","5.064","3.994","3.776","3.806","3.57","3.439","3.695","3.384","3.186","3.543","6.893","6.149","5.127","3.493","3.92",
"Honduras","HND","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.169","3.124","3.111","3.101","3.162","4.346","3.32","3.844","3.88","3.873","3.96","3.623","4.66","4.804","4.12","3.163","2.672","2.8","2.774","3.413","3.51","3.053","4.63","5.776","4.527","5.401","4.14","4.675","4.278","8.961","7.009","6.107","4.608","4.631",
"Heavily indebted poor countries (HIPC)","HPC","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.22868410427221","5.30470974290246","5.30378802203906","5.24003339345348","5.03758235314752","4.98009202706775","4.89345479209198","4.92508385914296","5.03737339531083","5.11147939436515","5.05075149208915","4.96352529600611","4.85773414000885","4.70610917736699","4.55300630284365","4.4304357248533","4.36568251386048","4.34957375899094","4.29919380004247","4.45544492552781","4.39192011736438","4.21575722715562","3.97079680065911","4.00783255245044","4.16525178027405","4.12049008588358","4.13707518280778","4.09853535992094","4.06980575398263","4.76144593320618","4.68632916796268","4.1639128454478","3.98746602391513","3.96362530557241",
"Croatia","HRV","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.119","10.831","10.647","10.239","9.836","9.348","9.368","10.849","12.792","15.047","14.146","13.212","12.533","12.345","11.568","9.82","8.751","7.038","7.917","11.038","13.644","15.895","17.668","16.445","15.547","12.514","10.611","7.645","6.152","7.447","7.255","6.135","5.607","4.834",
"Haiti","HTI","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.426","6.481","6.632","6.976","6.594","6.367","6.042","6.207","6.236","7.357","8.523","9.683","10.694","11.835","12.845","14.03","14.811","14.074","13.119","12.84","11.945","11.395","10.988","11.078","11.048","11.154","11.172","11.166","11.324","12.753","12.481","11.819","11.76","12.289",
"Hungary","HUN","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.258","11.002","13.579","12.121","11.416","10.862","9.944","9.638","7.541","7.231","6.359","6.069","6.143","5.81","6.98","7.128","7.12","7.654","10.283","11.624","11.069","11.351","10.212","7.562","6.617","5.121","3.801","3.471","3.354","4.057","3.878","3.72","4.07","4.357",
"IBRD only","IBD","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.18362278942833","5.27344151606508","5.48844959474611","5.79849468328212","6.07679148479795","6.12786828342155","6.17322669370036","6.40584149319678","6.65052611369877","6.56152701479755","6.70551737132918","6.94832757117738","6.96866316657748","6.74662559753988","6.68369287131363","6.48725779339448","6.3184186617141","6.3315548960917","6.65616636480592","6.40932976189827","6.33087887648243","6.28569425637937","6.30042684307099","6.3036881958105","6.39918491614735","6.49543136625831","6.45355824062633","6.35779955866876","6.10682121382278","7.14781227994642","6.39216931979965","5.54489425364508","5.08708907625064","5.00640895096828",
"IDA & IBRD total","IBT","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.95446084744164","5.03772273456277","5.22798625185801","5.48118929322047","5.69618467187162","5.73822449888468","5.77076252382145","5.96856108481691","6.17965224979841","6.10585069140166","6.2189570391389","6.40547602702046","6.40986988275108","6.19756001304264","6.11445655033905","5.91753966632984","5.77533506041311","5.80386640473829","6.06913816975266","5.8536136522086","5.79081372137265","5.84034912775108","5.80513783716155","5.78183652522375","5.91015830575886","5.96901776933438","5.98593503669267","5.93620478848866","5.7578227557207","6.72179337068341","6.11470203317213","5.28303850776261","4.89992593350978","4.82151023398315",
"IDA total","IDA","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.86648993968939","3.93103176936595","4.01858291178213","4.02562603952553","3.97182528647357","3.99796557239382","3.9937830020667","4.0587063862994","4.14225495284492","4.15571933130707","4.15904126608671","4.13025040051499","4.08889962477233","3.93307046862314","3.78475191782825","3.60639006213523","3.59331554229643","3.70312815707734","3.75673372380568","3.68727375567314","3.70983490566049","4.14595435992882","3.94285419349265","3.83006080371522","4.10158605315787","4.04933229254004","4.30718743343828","4.44669247738675","4.5437542344218","5.28382042641035","5.18598848703905","4.42833725209516","4.28314249280053","4.21923745850743",
"IDA blend","IDB","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.80946571212537","2.86020612720241","3.02424808010692","3.14883318076506","3.2081328899908","3.28572108466342","3.28523088210184","3.38096297879631","3.39912341113495","3.30670026273885","3.20712667490914","3.02536818634568","2.90737963749921","2.76659655552437","2.71384045296205","2.63575959174947","2.47491013309886","2.47484624790996","2.56417922221911","2.60220376505102","2.71120759522499","3.91429235748909","3.59732428081709","3.2322587348069","3.76081168412056","3.63796503422292","4.27046240906703","4.73269966045875","4.98369840343642","5.5762486341791","5.05159105961399","3.99741282533312","3.81532956435114","3.7993045712927",
"Indonesia","IDN","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.393","2.586","2.627","3.881","4.049","4.221","4.093","5.045","6.031","5.683","5.305","5.883","5.703","6.241","6.766","6.578","6.943","6.657","5.74","5.128","4.898","4.272","4.379","4.151","4.566","4.574","3.975","4.519","3.747","4.57","4.269","3.66","3.454","3.448",
"IDA only","IDX","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.41444054269319","4.48605668642574","4.53050274177413","4.47672322811643","4.36633348990644","4.36765294045346","4.36361217675912","4.41200709101862","4.53087258878818","4.60202199791555","4.66189617796518","4.71417224620833","4.71313635641829","4.549824813308","4.3495369365878","4.1167811479955","4.18551583054751","4.35771390497834","4.3961380974131","4.27247630746508","4.24725739422928","4.27122102983857","4.13031927723871","4.15426597507908","4.28848935899093","4.27561682996578","4.32738512402016","4.28963952808413","4.30312063293136","5.12282919072069","5.26054544604796","4.66599264904643","4.54777019709227","4.45841175789139",
"Isle of Man","IMN","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.705","7.716","7.733","7.624","7.585","7.533","7.586","7.616","7.594","7.601","7.631","7.735","7.658","7.601","7.524","7.525","7.535","7.635","7.643","7.632","7.594","7.647","7.693","7.655","7.61","7.579","7.596","7.632","6.653","8.219","6.72","4.908","4.216","4.131",
"Not classified","INX","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.324","14.866","15.426","14.463","11.921","11.659","10.22","7.939","5.93","4.353","3.778","4.551","4.819","4.966","4.559","4.542","5.02","7.599","15.075","17.068","17.697","17.678","14.83","12.673","10.734","9.023","7.066","5.784","5.175","5.601","6.352","4.352","4.356","4.487",
"Iran, Islamic Rep.","IRN","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.577","9.3","9.369","9.425","9.086","8.522","8.931","9.415","10.012","10.313","10.73","10.926","9.894","8.919","10.357","10.295","9.529","9.315","11.028","12.154","10.78","10.651","8.808","8.971","9.453","10.746","10.371","10.56","9.144","8.504","8.011","7.759","7.703","7.927",
"Iraq","IRQ","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.803","8.508","8.521","8.377","8.589","8.674","8.423","8.22","8.136","8.199","8.416","8.8","9.159","8.916","8.774","8.613","8.861","8.475","8.222","7.876","7.605","7.19","7.759","8.405","8.553","8.46","10.194","10.894","11.722","13.61","14.23","13.269","13.234","13.258",
